year,country,region,happiness_rank,happiness_score,standard_error_of_happiness_score,lower_confidence_interval,upper_confidence_interval,dystopia_residual,explained_by_freedom_to_make_life_choices,explained_by_gdp_per_capita,explained_by_generosity,explained_by_healthy_life_expectancy,explained_by_perceptions_of_corruption,explained_by_social_support,freedom_to_make_life_choices,generosity,healthy_life_expectancy,perceptions_of_corruption,social_support,logged_gdp_per_capita,ladder_score_in_dystopia,id
2021,Greece,West Europe,68,5.723,0.046,5.632,5.813,2.561,0.243,1.273,0,0.76,0.074,0.811,0.582,-0.288,72.6,0.823,0.823,10.279,2.43,300
2021,Bolivia,Latin America and Caribbean,69,5.716,0.053,5.613,5.819,2.805,0.6,0.842,0.138,0.486,0.064,0.782,0.875,-0.077,63.901,0.839,0.81,9.046,2.43,68
2021,Mongolia,East Asia,70,5.677,0.042,5.595,5.76,2.492,0.397,0.966,0.263,0.442,0.053,1.065,0.708,0.116,62.5,0.856,0.935,9.4,2.43,496
2021,Paraguay,Latin America and Caribbean,71,5.653,0.092,5.473,5.832,2.306,0.602,0.983,0.206,0.549,0.037,0.97,0.876,0.028,65.9,0.882,0.893,9.448,2.43,600
2021,Montenegro,Central and East Europe,72,5.581,0.054,5.475,5.686,2.254,0.397,1.155,0.166,0.637,0.081,0.891,0.708,-0.034,68.699,0.812,0.858,9.94,2.43,499
2021,Dominican Republic,Latin America and Caribbean,73,5.545,0.071,5.405,5.685,2.178,0.581,1.106,0.101,0.555,0.144,0.879,0.86,-0.133,66.102,0.714,0.853,9.802,2.43,214
2021,North Cyprus,West Europe,74,5.536,0.051,5.435,5.636,1.653,0.503,1.377,0.196,0.801,0.2,0.806,0.795,0.012,73.898,0.626,0.82,10.576,2.43,NA
2021,Belarus,Central and East Europe,75,5.534,0.047,5.442,5.625,2.247,0.326,1.124,0.07,0.56,0.199,1.007,0.65,-0.18,66.253,0.627,0.91,9.853,2.43,112
2021,Russia,Central and East Europe,76,5.477,0.033,5.413,5.541,2.148,0.409,1.241,0.115,0.511,0.06,0.992,0.718,-0.111,64.703,0.845,0.903,10.189,2.43,643
2021,Hong Kong,East Asia,77,5.477,0.049,5.38,5.573,1.236,0.408,1.525,0.232,0.893,0.342,0.841,0.717,0.067,76.82,0.403,0.836,11,2.43,344
2021,Tajikistan,Central and East Europe,78,5.466,0.034,5.4,5.532,2.619,0.548,0.508,0.152,0.498,0.247,0.895,0.832,-0.056,64.281,0.553,0.86,8.091,2.43,762
2021,Vietnam,Southeast Asia,79,5.411,0.039,5.334,5.488,2.211,0.679,0.817,0.124,0.616,0.091,0.873,0.94,-0.098,68.034,0.796,0.85,8.973,2.43,704
2021,Libya,Middle East and North Africa,80,5.41,0.076,5.262,5.558,2.331,0.474,1.044,0.131,0.435,0.174,0.821,0.771,-0.087,62.3,0.667,0.827,9.622,2.43,434
2021,Malaysia,Southeast Asia,81,5.384,0.049,5.289,5.48,1.784,0.624,1.259,0.27,0.587,0.064,0.797,0.895,0.125,67.102,0.839,0.817,10.238,2.43,458
2021,Indonesia,Southeast Asia,82,5.345,0.056,5.235,5.454,1.987,0.598,0.954,0.541,0.433,0.046,0.786,0.873,0.542,62.236,0.867,0.811,9.365,2.43,360
2021,Congo,Sub-Saharan Africa,83,5.342,0.097,5.151,5.533,3.476,0.381,0.518,0.144,0.307,0.124,0.392,0.695,-0.068,58.221,0.745,0.636,8.117,2.43,178
2021,Congo,Sub-Saharan Africa,83,5.342,0.097,5.151,5.533,3.476,0.381,0.518,0.144,0.307,0.124,0.392,0.695,-0.068,58.221,0.745,0.636,8.117,2.43,180
2021,China,East Asia,84,5.339,0.029,5.281,5.397,1.982,0.636,1.061,0.093,0.665,0.117,0.785,0.904,-0.146,69.593,0.755,0.811,9.673,2.43,156
2021,Ivory Coast,Sub-Saharan Africa,85,5.306,0.078,5.152,5.46,3.469,0.438,0.669,0.177,0.052,0.092,0.409,0.741,-0.016,50.114,0.794,0.644,8.551,2.43,384
2021,Armenia,Central and East Europe,86,5.283,0.058,5.168,5.397,2.127,0.54,0.996,0.079,0.585,0.198,0.758,0.825,-0.168,67.055,0.629,0.799,9.487,2.43,51
2021,Nepal,South Asia,87,5.269,0.07,5.132,5.406,2.642,0.488,0.519,0.287,0.496,0.135,0.702,0.782,0.152,64.233,0.727,0.774,8.12,2.43,524
2021,Bulgaria,Central and East Europe,88,5.266,0.054,5.16,5.371,1.823,0.494,1.181,0.125,0.583,0.005,1.055,0.788,-0.096,67,0.932,0.931,10.016,2.43,100
2021,Maldives,South Asia,89,5.198,0.072,5.057,5.339,1.52,0.575,1.115,0.204,0.697,0.073,1.015,0.854,0.024,70.6,0.825,0.913,9.826,2.43,462
2021,Azerbaijan,Central and East Europe,90,5.171,0.04,5.091,5.25,1.919,0.526,1.025,0.043,0.541,0.276,0.841,0.814,-0.223,65.656,0.506,0.836,9.569,2.43,31
2021,Cameroon,Sub-Saharan Africa,91,5.142,0.074,4.996,5.288,3.195,0.425,0.543,0.205,0.159,0.058,0.556,0.731,0.026,53.515,0.848,0.71,8.189,2.43,120
2021,Senegal,Sub-Saharan Africa,92,5.132,0.068,4.998,5.266,3.071,0.381,0.518,0.158,0.357,0.088,0.558,0.695,-0.046,59.802,0.801,0.71,8.118,2.43,686
2021,Albania,Central and East Europe,93,5.117,0.059,5.001,5.234,2.25,0.491,1.008,0.168,0.646,0.024,0.529,0.785,-0.03,68.999,0.901,0.697,9.52,2.43,8
2021,North Macedonia,Central and East Europe,94,5.101,0.051,5.001,5.202,2.042,0.45,1.068,0.212,0.535,0.022,0.772,0.751,0.038,65.474,0.905,0.805,9.693,2.43,NA
2021,Ghana,Sub-Saharan Africa,95,5.088,0.067,4.958,5.219,2.684,0.517,0.68,0.268,0.287,0.058,0.595,0.807,0.123,57.586,0.848,0.727,8.58,2.43,288
2021,Niger,Sub-Saharan Africa,96,5.074,0.102,4.875,5.273,3.47,0.516,0.162,0.2,0.167,0.157,0.402,0.806,0.018,53.78,0.693,0.641,7.098,2.43,562
2021,Turkmenistan,Central and East Europe,97,5.066,0.036,4.996,5.136,1.409,0.602,1.046,0.366,0.439,0.033,1.172,0.877,0.273,62.409,0.888,0.983,9.629,2.43,795
2021,Gambia,Sub-Saharan Africa,98,5.051,0.089,4.877,5.225,2.99,0.384,0.367,0.465,0.21,0.123,0.511,0.697,0.424,55.16,0.746,0.69,7.686,2.43,270
2021,Benin,Sub-Saharan Africa,99,5.045,0.073,4.901,5.189,3.482,0.457,0.507,0.166,0.196,0.178,0.058,0.757,-0.034,54.713,0.661,0.489,8.087,2.43,204
2021,Laos,Southeast Asia,100,5.03,0.045,4.941,5.119,2.204,0.643,0.808,0.268,0.33,0.179,0.598,0.91,0.123,58.968,0.658,0.728,8.947,2.43,418
2021,Bangladesh,South Asia,101,5.025,0.046,4.934,5.115,2.427,0.603,0.635,0.161,0.514,0.164,0.52,0.877,-0.041,64.8,0.682,0.693,8.454,2.43,50
2021,Guinea,Sub-Saharan Africa,102,4.984,0.09,4.808,5.16,3.216,0.384,0.42,0.25,0.206,0.111,0.399,0.697,0.095,55.008,0.766,0.639,7.838,2.43,324
2021,South Africa,Sub-Saharan Africa,103,4.956,0.06,4.839,5.074,2.187,0.447,0.967,0.144,0.265,0.051,0.895,0.749,-0.067,56.904,0.86,0.86,9.403,2.43,710
2021,Turkey,Middle East and North Africa,104,4.948,0.046,4.857,5.038,1.852,0.236,1.26,0.097,0.59,0.104,0.809,0.576,-0.139,67.199,0.776,0.822,10.24,2.43,792
2021,Pakistan,South Asia,105,4.934,0.068,4.802,5.066,2.784,0.418,0.637,0.252,0.322,0.097,0.423,0.726,0.098,58.709,0.787,0.651,8.458,2.43,586
2021,Morocco,Middle East and North Africa,106,4.918,0.06,4.8,5.036,2.749,0.477,0.792,0.034,0.558,0.088,0.219,0.774,-0.236,66.208,0.801,0.56,8.903,2.43,504
2021,Venezuela,Latin America and Caribbean,107,4.892,0.064,4.767,5.017,2.135,0.284,0.852,0.078,0.574,0.072,0.897,0.615,-0.169,66.7,0.827,0.861,9.073,2.43,862
2021,Georgia,Central and East Europe,108,4.891,0.054,4.785,4.998,2.191,0.488,1.03,0.032,0.498,0.181,0.47,0.783,-0.238,64.3,0.655,0.671,9.585,2.43,268
2021,Algeria,Middle East and North Africa,109,4.887,0.053,4.783,4.991,2.242,0.119,0.946,0.144,0.552,0.12,0.765,0.48,-0.067,66.005,0.752,0.802,9.342,2.43,12
2021,Ukraine,Central and East Europe,110,4.875,0.052,4.773,4.977,1.813,0.417,0.979,0.181,0.517,0.01,0.958,0.724,-0.011,64.902,0.924,0.888,9.436,2.43,804
2021,Iraq,Middle East and North Africa,111,4.854,0.059,4.738,4.97,2.429,0.302,0.91,0.153,0.381,0.041,0.638,0.63,-0.053,60.583,0.875,0.746,9.24,2.43,368
2021,Gabon,Sub-Saharan Africa,112,4.852,0.075,4.706,4.998,2.201,0.424,1.037,0.058,0.362,0.064,0.707,0.731,-0.2,59.962,0.84,0.776,9.603,2.43,266
2021,Burkina Faso,Sub-Saharan Africa,113,4.834,0.081,4.675,4.993,3.133,0.381,0.364,0.182,0.179,0.122,0.472,0.695,-0.009,54.151,0.748,0.672,7.678,2.43,854
2021,Cambodia,Southeast Asia,114,4.83,0.067,4.698,4.963,2.148,0.702,0.603,0.21,0.426,0.061,0.68,0.959,0.034,62,0.843,0.765,8.36,2.43,116
2021,Mozambique,Sub-Saharan Africa,115,4.794,0.103,4.592,4.997,2.783,0.608,0.183,0.228,0.196,0.163,0.634,0.882,0.061,54.706,0.684,0.744,7.158,2.43,508
2021,Nigeria,Sub-Saharan Africa,116,4.759,0.052,4.658,4.861,2.736,0.433,0.663,0.212,0.051,0.039,0.625,0.737,0.037,50.102,0.878,0.74,8.533,2.43,566
2021,Mali,Sub-Saharan Africa,117,4.723,0.082,4.563,4.884,3.016,0.384,0.387,0.164,0.11,0.072,0.59,0.697,-0.036,51.969,0.827,0.724,7.744,2.43,466
2021,Iran,Middle East and North Africa,118,4.721,0.055,4.614,4.828,1.823,0.275,1.03,0.33,0.561,0.144,0.557,0.608,0.218,66.3,0.714,0.71,9.584,2.43,364
2021,Uganda,Sub-Saharan Africa,119,4.636,0.073,4.493,4.78,2.596,0.398,0.364,0.267,0.24,0.054,0.718,0.709,0.122,56.101,0.855,0.781,7.677,2.43,800
2021,Liberia,Sub-Saharan Africa,120,4.625,0.106,4.417,4.833,2.857,0.43,0.228,0.221,0.253,0.057,0.58,0.735,0.05,56.498,0.85,0.72,7.288,2.43,430
2021,Kenya,Sub-Saharan Africa,121,4.607,0.072,4.466,4.747,2.18,0.483,0.603,0.375,0.385,0.073,0.508,0.779,0.287,60.704,0.825,0.688,8.361,2.43,404
2021,Tunisia,Middle East and North Africa,122,4.596,0.058,4.484,4.709,2.138,0.334,0.919,0.057,0.59,0.044,0.515,0.656,-0.201,67.201,0.87,0.691,9.266,2.43,788
2021,Lebanon,Middle East and North Africa,123,4.584,0.055,4.477,4.691,1.736,0.175,1.045,0.14,0.595,0.026,0.868,0.525,-0.073,67.355,0.898,0.848,9.626,2.43,422
2021,Namibia,Sub-Saharan Africa,124,4.574,0.064,4.448,4.7,2.068,0.411,0.882,0.091,0.262,0.059,0.801,0.719,-0.149,56.799,0.847,0.818,9.161,2.43,516
2021,Palestinian Territories,Middle East and North Africa,125,4.517,0.067,4.384,4.649,2.131,0.33,0.646,0.082,0.434,0.075,0.819,0.653,-0.163,62.25,0.821,0.826,8.485,2.43,275
2021,Myanmar,Southeast Asia,126,4.426,0.052,4.324,4.527,1.407,0.601,0.666,0.52,0.341,0.178,0.713,0.876,0.509,59.302,0.66,0.779,8.541,2.43,104
2021,Jordan,Middle East and North Africa,127,4.395,0.062,4.273,4.516,1.553,0.455,0.89,0.079,0.583,0.15,0.685,0.755,-0.167,67,0.705,0.767,9.182,2.43,400
2021,Chad,Sub-Saharan Africa,128,4.355,0.094,4.171,4.54,3.209,0.24,0.255,0.215,0,0.084,0.353,0.579,0.041,48.478,0.807,0.619,7.364,2.43,148
2021,Sri Lanka,South Asia,129,4.325,0.066,4.196,4.454,1.075,0.559,0.99,0.239,0.593,0.049,0.82,0.841,0.079,67.299,0.863,0.827,9.47,2.43,144
2021,"Eswatini, Kingdom of",Sub-Saharan Africa,130,4.308,0.071,4.168,4.448,2.155,0.323,0.849,0.067,0.074,0.147,0.693,0.647,-0.185,50.833,0.708,0.77,9.065,2.43,748
2021,Comoros,Sub-Saharan Africa,131,4.289,0.084,4.123,4.454,2.61,0.202,0.488,0.241,0.279,0.101,0.367,0.548,0.082,57.349,0.781,0.626,8.031,2.43,174
2021,Egypt,Middle East and North Africa,132,4.283,0.045,4.195,4.371,1.648,0.446,0.954,0.069,0.426,0.092,0.647,0.749,-0.182,61.998,0.795,0.75,9.367,2.43,818
2021,Ethiopia,Sub-Saharan Africa,133,4.275,0.051,4.175,4.374,2.089,0.451,0.37,0.241,0.331,0.114,0.679,0.752,0.082,59,0.761,0.764,7.694,2.43,231
2021,Mauritania,Sub-Saharan Africa,134,4.227,0.07,4.09,4.365,2.069,0.218,0.666,0.119,0.273,0.133,0.749,0.561,-0.106,57.161,0.731,0.795,8.542,2.43,478
2021,Madagascar,Sub-Saharan Africa,135,4.208,0.072,4.068,4.349,2.62,0.207,0.266,0.185,0.341,0.087,0.503,0.552,-0.005,59.305,0.803,0.686,7.396,2.43,450
2021,Togo,Sub-Saharan Africa,136,4.107,0.077,3.956,4.258,2.806,0.289,0.254,0.209,0.203,0.107,0.239,0.619,0.032,54.914,0.772,0.569,7.362,2.43,768
2021,Zambia,Sub-Saharan Africa,137,4.073,0.069,3.938,4.209,1.975,0.487,0.528,0.227,0.231,0.074,0.552,0.782,0.061,55.809,0.823,0.708,8.145,2.43,894
2021,Sierra Leone,Sub-Saharan Africa,138,3.849,0.077,3.698,4.001,2.396,0.408,0.279,0.243,0.1,0.047,0.377,0.717,0.084,51.651,0.866,0.63,7.434,2.43,694
2021,India,South Asia,139,3.819,0.026,3.769,3.869,1.405,0.622,0.741,0.246,0.383,0.106,0.316,0.893,0.089,60.633,0.774,0.603,8.755,2.43,356
2021,Burundi,Sub-Saharan Africa,140,3.775,0.107,3.565,3.985,2.876,0.298,0,0.172,0.155,0.212,0.062,0.626,-0.024,53.4,0.607,0.49,6.635,2.43,108
2021,Yemen,Middle East and North Africa,141,3.658,0.07,3.521,3.794,1.776,0.268,0.329,0.092,0.272,0.089,0.831,0.602,-0.147,57.122,0.8,0.832,7.578,2.43,887
2021,Tanzania,Sub-Saharan Africa,142,3.623,0.071,3.485,3.762,1.263,0.549,0.433,0.307,0.3,0.231,0.54,0.833,0.183,57.999,0.577,0.702,7.876,2.43,834
2021,Haiti,Latin America and Caribbean,143,3.615,0.173,3.276,3.953,2.06,0.257,0.294,0.463,0.227,0.139,0.173,0.593,0.422,55.7,0.721,0.54,7.477,2.43,332
2021,Malawi,Sub-Saharan Africa,144,3.6,0.092,3.419,3.781,2.19,0.484,0.113,0.213,0.298,0.134,0.168,0.78,0.038,57.948,0.729,0.537,6.958,2.43,454
2021,Lesotho,Sub-Saharan Africa,145,3.512,0.12,3.276,3.748,1.8,0.405,0.451,0.103,0.007,0.015,0.731,0.715,-0.131,48.7,0.915,0.787,7.926,2.43,426
2021,Botswana,Sub-Saharan Africa,146,3.467,0.074,3.322,3.611,0.648,0.539,1.099,0.027,0.34,0.088,0.724,0.824,-0.246,59.269,0.801,0.784,9.782,2.43,72
2021,Rwanda,Sub-Saharan Africa,147,3.415,0.068,3.282,3.548,1.095,0.627,0.364,0.227,0.407,0.493,0.202,0.897,0.061,61.4,0.167,0.552,7.676,2.43,646
2021,Zimbabwe,Sub-Saharan Africa,148,3.145,0.058,3.03,3.259,1.205,0.359,0.457,0.157,0.243,0.075,0.649,0.677,-0.047,56.201,0.821,0.75,7.943,2.43,716
2021,Afghanistan,South Asia,149,2.523,0.038,2.449,2.596,1.895,0,0.37,0.122,0.126,0.01,0,0.382,-0.102,52.493,0.924,0.463,7.695,2.43,4
